schema_version,record_id,dataset_id,source_url,source_version,license_spdx,source_split,image_path,label_path,label_sha256,sha256,source_key,lineage_id,component_id,ahash64,dhash64,included,final_split,exclusion_reason,instances_person,instances_helmet,instances_vest,instances_bare_head
eovrt.finetuning-split.v1,candidate:construction_site_safety:train:datasets/raw/construction_site_safety/train/images/image_28_jpg.rf.d83f04129ae849231e005a0b552bb454.jpg,construction_site_safety,https://universe.roboflow.com/roboflow-universe-projects/construction-site-safety,27,CC-BY-4.0,train,datasets/raw/construction_site_safety/train/images/image_28_jpg.rf.d83f04129ae849231e005a0b552bb454.jpg,datasets/processed/yolo/canonical_v2/construction_site_safety/labels/train/image_28_jpg.rf.d83f04129ae849231e005a0b552bb454.txt,8dd9ea8dfed1278ae834c1693ac3c7752fcd2cb98d192d1507f2918fc7cd1020,1296bc31cee283234702c55bddb45bc42457f377014250dced49b3b75ed9d555,construction_site_safety:image_28_jpg,construction_site_safety:image_28_jpg,grp_68fe069b00ced8c9,edefe7cf0f050607,f6b672e3c7468393,true,train,,1,1,0,0
eovrt.finetuning-split.v1,candidate:construction_site_safety:train:datasets/raw/construction_site_safety/train/images/image_294_jpg.rf.0a481c770c7b68a0e288f933f91ecb7a.jpg,construction_site_safety,https://universe.roboflow.com/roboflow-universe-projects/construction-site-safety,27,CC-BY-4.0,train,datasets/raw/construction_site_safety/train/images/image_294_jpg.rf.0a481c770c7b68a0e288f933f91ecb7a.jpg,datasets/processed/yolo/canonical_v2/construction_site_safety/labels/train/image_294_jpg.rf.0a481c770c7b68a0e288f933f91ecb7a.txt,e8c092ca8fa570704f0d7f2cc95a3ecb5ef2ab18cf6de266cdc7cbeb40765eed,f1e79fb89ca5f251f3de251e67799d0edd4e8c783596c90ede8fe8573233eaf9,construction_site_safety:image_294_jpg,construction_site_safety:image_294_jpg,grp_5245032d6c29e192,3080f07087e6e6f6,b9db9998b3b3f3f3,true,train,,8,0,1,0
eovrt.finetuning-split.v1,candidate:construction_site_safety:train:datasets/raw/construction_site_safety/train/images/image_294_jpg.rf.251d3e4489c5991d43bc94f76c3ed47f.jpg,construction_site_safety,https://universe.roboflow.com/roboflow-universe-projects/construction-site-safety,27,CC-BY-4.0,train,datasets/raw/construction_site_safety/train/images/image_294_jpg.rf.251d3e4489c5991d43bc94f76c3ed47f.jpg,datasets/processed/yolo/canonical_v2/construction_site_safety/labels/train/image_294_jpg.rf.251d3e4489c5991d43bc94f76c3ed47f.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,a468cf2f5e47396f22ea41078aeaac107c17f422d261536c96f36d368c60b5b5,construction_site_safety:image_294_jpg,construction_site_safety:image_294_jpg,grp_5245032d6c29e192,ffaf20c0c0b026e6,c8d4b429ec9bb3f5,true,train,,0,0,0,0
eovrt.finetuning-split.v1,candidate:construction_site_safety:train:datasets/raw/construction_site_safety/train/images/image_294_jpg.rf.2f8921c21824a46c61e7e5350610e9e0.jpg,construction_site_safety,https://universe.roboflow.com/roboflow-universe-projects/construction-site-safety,27,CC-BY-4.0,train,datasets/raw/construction_site_safety/train/images/image_294_jpg.rf.2f8921c21824a46c61e7e5350610e9e0.jpg,datasets/processed/yolo/canonical_v2/construction_site_safety/labels/train/image_294_jpg.rf.2f8921c21824a46c61e7e5350610e9e0.txt,81f3f1fe065f8f2a52513cc7e34c302e9aed0de2dd6cf2a0cc9db011112af09c,d14b81a664a0ada893c83d9e5876f99258882e70314003ac4aa178361762f27c,construction_site_safety:image_294_jpg,construction_site_safety:image_294_jpg,grp_5245032d6c29e192,0f0f0d407b13c3f0,0360e66419c9793b,true,train,,1,1,1,0
eovrt.finetuning-split.v1,candidate:construction_site_safety:train:datasets/raw/construction_site_safety/train/images/image_294_jpg.rf.3800d3d431837048827ea7c9d6250e14.jpg,construction_site_safety,https://universe.roboflow.com/roboflow-universe-projects/construction-site-safety,27,CC-BY-4.0,train,datasets/raw/construction_site_safety/train/images/image_294_jpg.rf.3800d3d431837048827ea7c9d6250e14.jpg,datasets/processed/yolo/canonical_v2/construction_site_safety/labels/train/image_294_jpg.rf.3800d3d431837048827ea7c9d6250e14.txt,997df960388ed33ae2fa3c576cf776482aed4ae44ad28629a85667aad9a9a4ff,7c2d7f1ba92f2cf8d9c85055c1d2a74af25bac966aeb8017cca9ea17006cebdc,construction_site_safety:image_294_jpg,construction_site_safety:image_294_jpg,grp_5245032d6c29e192,f3ff08125e540401,1d4cee895b56868a,true,train,,4,0,0,1
eovrt.finetuning-split.v1,candidate:construction_site_safety:train:datasets/raw/construction_site_safety/train/images/image_294_jpg.rf.9317c0d4c267d525df0a15a2dcdf4f5f.jpg,construction_site_safety,https://universe.roboflow.com/roboflow-universe-projects/construction-site-safety,27,CC-BY-4.0,train,datasets/raw/construction_site_safety/train/images/image_294_jpg.rf.9317c0d4c267d525df0a15a2dcdf4f5f.jpg,datasets/processed/yolo/canonical_v2/construction_site_safety/labels/train/image_294_jpg.rf.9317c0d4c267d525df0a15a2dcdf4f5f.txt,bc231a68f7e57efd1962158f22d84a2f3be842edbb2923da0ec70b6eff51bba0,3dd72f78120cbb83a1b3f6b0cd7264bbf675178a6c384aff8f53fb8329f582f2,construction_site_safety:image_294_jpg,construction_site_safety:image_294_jpg,grp_5245032d6c29e192,faf0e4e4061e081b,6d1973332b0b0e49,true,train,,3,1,2,1
eovrt.finetuning-split.v1,candidate:construction_site_safety:train:datasets/raw/construction_site_safety/train/images/image_296_jpg.rf.17b1f5c13fe3f541b662c1e79a3d7b99.jpg,construction_site_safety,https://universe.roboflow.com/roboflow-universe-projects/construction-site-safety,27,CC-BY-4.0,train,datasets/raw/construction_site_safety/train/images/image_296_jpg.rf.17b1f5c13fe3f541b662c1e79a3d7b99.jpg,datasets/processed/yolo/canonical_v2/construction_site_safety/labels/train/image_296_jpg.rf.17b1f5c13fe3f541b662c1e79a3d7b99.txt,7c5e38c4644360d88721329942052ec92c445c5be56d8446d7b88bc4809e6c8b,8321edd0db5c7c087382cf53e2584826bde922423978dfd515b52efa501294fd,construction_site_safety:image_296_jpg,construction_site_safety:image_296_jpg,grp_612d169ff60431bb,0f1f0701c0e6e7c7,8343512ef43332d3,true,val,,2,0,1,0
eovrt.finetuning-split.v1,candidate:construction_site_safety:train:datasets/raw/construction_site_safety/train/images/image_296_jpg.rf.1c6a7912c894f4225ca23e6f021d9edc.jpg,construction_site_safety,https://universe.roboflow.com/roboflow-universe-projects/construction-site-safety,27,CC-BY-4.0,train,datasets/raw/construction_site_safety/train/images/image_296_jpg.rf.1c6a7912c894f4225ca23e6f021d9edc.jpg,datasets/processed/yolo/canonical_v2/construction_site_safety/labels/train/image_296_jpg.rf.1c6a7912c894f4225ca23e6f021d9edc.txt,246f354bc4322b9921ba7309cbbd18684c41293fe541d7c6f52f662f9780de34,f5524071b75acadad55db9b1181dc84ed83a5efb5f54c071959852e6b13b900e,construction_site_safety:image_296_jpg,construction_site_safety:image_296_jpg,grp_612d169ff60431bb,80f0f0e2e7c7060c,f1bfff7171d19727,true,val,,2,0,0,0
eovrt.finetuning-split.v1,candidate:construction_site_safety:train:datasets/raw/construction_site_safety/train/images/image_296_jpg.rf.6b8624ad8655870f5b836b700730c34a.jpg,construction_site_safety,https://universe.roboflow.com/roboflow-universe-projects/construction-site-safety,27,CC-BY-4.0,train,datasets/raw/construction_site_safety/train/images/image_296_jpg.rf.6b8624ad8655870f5b836b700730c34a.jpg,datasets/processed/yolo/canonical_v2/construction_site_safety/labels/train/image_296_jpg.rf.6b8624ad8655870f5b836b700730c34a.txt,c3acbf07da4701442ffc4595ac2b3eeafab19892a966c2337d6aea58e7970488,df03ed1a5e12c9bf1081a63781ccc23d48c7c7cd10fd03cfe017541762c652de,construction_site_safety:image_296_jpg,construction_site_safety:image_296_jpg,grp_612d169ff60431bb,317af02f2ec0f3b3,1c9dde322768d998,true,val,,2,2,1,0
eovrt.finetuning-split.v1,candidate:construction_site_safety:train:datasets/raw/construction_site_safety/train/images/image_296_jpg.rf.9d12f7a514bb13fb5ba5f281f504aadf.jpg,construction_site_safety,https://universe.roboflow.com/roboflow-universe-projects/construction-site-safety,27,CC-BY-4.0,train,datasets/raw/construction_site_safety/train/images/image_296_jpg.rf.9d12f7a514bb13fb5ba5f281f504aadf.jpg,datasets/processed/yolo/canonical_v2/construction_site_safety/labels/train/image_296_jpg.rf.9d12f7a514bb13fb5ba5f281f504aadf.txt,bc7ca3c7f55b20768a4237cc71c316a58b98006cfe076b2b168567dee9caafc3,76c28b236957e05ad03e7a65d6ff654b5c3ff2218d43af20ee459142b012763f,construction_site_safety:image_296_jpg,construction_site_safety:image_296_jpg,grp_612d169ff60431bb,dfff1824c4447730,e64d0a126242529d,true,val,,2,0,0,1
eovrt.finetuning-split.v1,candidate:construction_site_safety:train:datasets/raw/construction_site_safety/train/images/image_296_jpg.rf.a12d6305b4f89576dfd3bc0b70b0f454.jpg,construction_site_safety,https://universe.roboflow.com/roboflow-universe-projects/construction-site-safety,27,CC-BY-4.0,train,datasets/raw/construction_site_safety/train/images/image_296_jpg.rf.a12d6305b4f89576dfd3bc0b70b0f454.jpg,datasets/processed/yolo/canonical_v2/construction_site_safety/labels/train/image_296_jpg.rf.a12d6305b4f89576dfd3bc0b70b0f454.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,a0e365ea397969d16fbaa906fdd532ed1bfc18c552c061b5c265ef9b6d890090,construction_site_safety:image_296_jpg,construction_site_safety:image_296_jpg,grp_612d169ff60431bb,63636764646461fb,3932307232662e1c,true,val,,0,0,0,0
eovrt.finetuning-split.v1,candidate:construction_site_safety:train:datasets/raw/construction_site_safety/train/images/image_302_jpg.rf.08699045e76b8ad7edaf1939188dab2c.jpg,construction_site_safety,https://universe.roboflow.com/roboflow-universe-projects/construction-site-safety,27,CC-BY-4.0,train,datasets/raw/construction_site_safety/train/images/image_302_jpg.rf.08699045e76b8ad7edaf1939188dab2c.jpg,datasets/processed/yolo/canonical_v2/construction_site_safety/labels/train/image_302_jpg.rf.08699045e76b8ad7edaf1939188dab2c.txt,16d401870f8e7938ed8d7ad24d5ed8fb1a155e434107d9773f171fab3a1c8d79,157b467aec1d11e386afc9912b1d1215abd7647a55ebf23269a7bfd7456a6d4b,construction_site_safety:image_302_jpg,construction_site_safety:image_302_jpg,grp_583a23fcfd1fa9e2,f1f1ff02b070183f,18dc2b49db3c8a18,true,val,,4,0,0,1
eovrt.finetuning-split.v1,candidate:construction_site_safety:train:datasets/raw/construction_site_safety/train/images/image_302_jpg.rf.0dafed528dcdd8a693d42cf8b917a68c.jpg,construction_site_safety,https://universe.roboflow.com/roboflow-universe-projects/construction-site-safety,27,CC-BY-4.0,train,datasets/raw/construction_site_safety/train/images/image_302_jpg.rf.0dafed528dcdd8a693d42cf8b917a68c.jpg,datasets/processed/yolo/canonical_v2/construction_site_safety/labels/train/image_302_jpg.rf.0dafed528dcdd8a693d42cf8b917a68c.txt,6f0c77e3602ab2163d3ed6c0c47c3d40f938ee65f3a71e8f045ce9beecd82fe2,03ce8c9a128ee39d4f84c06cb1359205be3f1e96d3ff7a54a3e9c8d6ee2bbce6,construction_site_safety:image_302_jpg,construction_site_safety:image_302_jpg,grp_583a23fcfd1fa9e2,c0c0fcf83e2f0f00,796e464f87a5a538,true,val,,2,0,1,0
eovrt.finetuning-split.v1,candidate:construction_site_safety:train:datasets/raw/construction_site_safety/train/images/image_302_jpg.rf.250d0b2a5c4929724fd3640ee6f48a5e.jpg,construction_site_safety,https://universe.roboflow.com/roboflow-universe-projects/construction-site-safety,27,CC-BY-4.0,train,datasets/raw/construction_site_safety/train/images/image_302_jpg.rf.250d0b2a5c4929724fd3640ee6f48a5e.jpg,datasets/processed/yolo/canonical_v2/construction_site_safety/labels/train/image_302_jpg.rf.250d0b2a5c4929724fd3640ee6f48a5e.txt,1773d4e1432c705ea8a7a655afe3a1b91504d9943ac27b3698dfd0f8f3a9cc05,fa32ee5f2e82c2d9707359eb5f4c2c8d10fa144aa28edc7f7b647ec062d26031,construction_site_safety:image_302_jpg,construction_site_safety:image_302_jpg,grp_583a23fcfd1fa9e2,0700009fb8b28787,9329568d8d99b3a3,true,val,,3,1,2,0
eovrt.finetuning-split.v1,candidate:construction_site_safety:train:datasets/raw/construction_site_safety/train/images/image_302_jpg.rf.87a8fc92285413a7afd55d11f4eb9c8a.jpg,construction_site_safety,https://universe.roboflow.com/roboflow-universe-projects/construction-site-safety,27,CC-BY-4.0,train,datasets/raw/construction_site_safety/train/images/image_302_jpg.rf.87a8fc92285413a7afd55d11f4eb9c8a.jpg,datasets/processed/yolo/canonical_v2/construction_site_safety/labels/train/image_302_jpg.rf.87a8fc92285413a7afd55d11f4eb9c8a.txt,0fd10d962982d9e239c75373dc315a48bffc94e6abcdb99eb469876bc002c53e,7917930e489d1ea773ede112ea5cc3e7c72cd74abf74b6a58106563e7a9069a0,construction_site_safety:image_302_jpg,construction_site_safety:image_302_jpg,grp_583a23fcfd1fa9e2,fcfc88e808f8f8f8,2e96b43d2d7e3e6d,true,val,,2,0,0,0
eovrt.finetuning-split.v1,candidate:construction_site_safety:train:datasets/raw/construction_site_safety/train/images/image_302_jpg.rf.900b076a80f7093a16559f2ca7918fcb.jpg,construction_site_safety,https://universe.roboflow.com/roboflow-universe-projects/construction-site-safety,27,CC-BY-4.0,train,datasets/raw/construction_site_safety/train/images/image_302_jpg.rf.900b076a80f7093a16559f2ca7918fcb.jpg,datasets/processed/yolo/canonical_v2/construction_site_safety/labels/train/image_302_jpg.rf.900b076a80f7093a16559f2ca7918fcb.txt,eb00b29c4260a0637ae4e23da16caf8361bc84e56a94734c5b435523ba129688,fd47c30be003c3f1039c9478f0ef3fffe58002aff9be3d0383cb79671ed0291f,construction_site_safety:image_302_jpg,construction_site_safety:image_302_jpg,grp_583a23fcfd1fa9e2,f0f0f8c7c3b30707,2c2c1f646888b2c1,true,val,,1,0,1,0
eovrt.finetuning-split.v1,candidate:construction_site_safety:train:datasets/raw/construction_site_safety/train/images/image_314_jpg.rf.00ad0a4a4c3e8d9c905775ca1f674272.jpg,construction_site_safety,https://universe.roboflow.com/roboflow-universe-projects/construction-site-safety,27,CC-BY-4.0,train,datasets/raw/construction_site_safety/train/images/image_314_jpg.rf.00ad0a4a4c3e8d9c905775ca1f674272.jpg,datasets/processed/yolo/canonical_v2/construction_site_safety/labels/train/image_314_jpg.rf.00ad0a4a4c3e8d9c905775ca1f674272.txt,153c08c02a7e85c22ef68c4e82f5f32af5f233a44e674f811f71d7bd33e022f9,a81d37c772e09af58e16625338d6b70f6f306dd7ccb86a7ce75873863b580c68,construction_site_safety:image_314_jpg,construction_site_safety:image_314_jpg,grp_930cd1b583312074,f81800cfffececec,7d86e66469666737,true,train,,3,2,2,0
eovrt.finetuning-split.v1,candidate:construction_site_safety:train:datasets/raw/construction_site_safety/train/images/image_314_jpg.rf.56a5217a8d75eaf9ab4facbdb9ae329f.jpg,construction_site_safety,https://universe.roboflow.com/roboflow-universe-projects/construction-site-safety,27,CC-BY-4.0,train,datasets/raw/construction_site_safety/train/images/image_314_jpg.rf.56a5217a8d75eaf9ab4facbdb9ae329f.jpg,datasets/processed/yolo/canonical_v2/construction_site_safety/labels/train/image_314_jpg.rf.56a5217a8d75eaf9ab4facbdb9ae329f.txt,14b076890d1bfd683f0574051b43fe56e8522f8f95fa29ad3d9a5325a503ed87,47148439090a03bb2cae11410db3dce78813bfffb26389c25374258232261902,construction_site_safety:image_314_jpg,construction_site_safety:image_314_jpg,grp_930cd1b583312074,ff070700fbdb8300,2c32b353cdcde5d2,true,train,,2,1,1,0
eovrt.finetuning-split.v1,candidate:construction_site_safety:train:datasets/raw/construction_site_safety/train/images/image_314_jpg.rf.67659412f0881c66596106eb835bbec1.jpg,construction_site_safety,https://universe.roboflow.com/roboflow-universe-projects/construction-site-safety,27,CC-BY-4.0,train,datasets/raw/construction_site_safety/train/images/image_314_jpg.rf.67659412f0881c66596106eb835bbec1.jpg,datasets/processed/yolo/canonical_v2/construction_site_safety/labels/train/image_314_jpg.rf.67659412f0881c66596106eb835bbec1.txt,419eab3aa63a26d8d92ea3e0da2d54a95922e74c381406de602cc887c5d78f59,45c03d67979815de25935e875a885383c6c31684d56c8ac472155885b3906185,construction_site_safety:image_314_jpg,construction_site_safety:image_314_jpg,grp_930cd1b583312074,f1f1f10100f3bfff,9c5c88c81f1991d5,true,train,,3,1,1,0
eovrt.finetuning-split.v1,candidate:construction_site_safety:train:datasets/raw/construction_site_safety/train/images/image_314_jpg.rf.8157f2399079c1a4c2afd9dc8dc16472.jpg,construction_site_safety,https://universe.roboflow.com/roboflow-universe-projects/construction-site-safety,27,CC-BY-4.0,train,datasets/raw/construction_site_safety/train/images/image_314_jpg.rf.8157f2399079c1a4c2afd9dc8dc16472.jpg,datasets/processed/yolo/canonical_v2/construction_site_safety/labels/train/image_314_jpg.rf.8157f2399079c1a4c2afd9dc8dc16472.txt,c2a11d58382ad485a59eb41daedea2ed99affd6287eb3d72c0f4dc9aea64859a,bccb484500ca3646dace5b664810e2492f8071cce424078c1b2f5f1376836a35,construction_site_safety:image_314_jpg,construction_site_safety:image_314_jpg,grp_930cd1b583312074,fc1d0f05e06c7cfe,9686b23276273693,true,train,,6,3,3,1
eovrt.finetuning-split.v1,candidate:construction_site_safety:train:datasets/raw/construction_site_safety/train/images/image_314_jpg.rf.a3ae1ca18a7e80c9340c4c172ee10aaf.jpg,construction_site_safety,https://universe.roboflow.com/roboflow-universe-projects/construction-site-safety,27,CC-BY-4.0,train,datasets/raw/construction_site_safety/train/images/image_314_jpg.rf.a3ae1ca18a7e80c9340c4c172ee10aaf.jpg,datasets/processed/yolo/canonical_v2/construction_site_safety/labels/train/image_314_jpg.rf.a3ae1ca18a7e80c9340c4c172ee10aaf.txt,7cccee0771232656c52aca9332427de4a5efdd9c8dcde1f0213fa4437549f04d,4c4a83c0aa97e74be715d1e76ac3b9843f2b26a77b7cd30ff87619ac4b4458c4,construction_site_safety:image_314_jpg,construction_site_safety:image_314_jpg,grp_930cd1b583312074,e060001c0cdedfdf,f73717d64e4b4b4b,true,train,,4,1,0,2
eovrt.finetuning-split.v1,candidate:construction_site_safety:train:datasets/raw/construction_site_safety/train/images/image_31_jpg.rf.0d4bbf81f9e6bd4cf463167989c491d5.jpg,construction_site_safety,https://universe.roboflow.com/roboflow-universe-projects/construction-site-safety,27,CC-BY-4.0,train,datasets/raw/construction_site_safety/train/images/image_31_jpg.rf.0d4bbf81f9e6bd4cf463167989c491d5.jpg,datasets/processed/yolo/canonical_v2/construction_site_safety/labels/train/image_31_jpg.rf.0d4bbf81f9e6bd4cf463167989c491d5.txt,1ce882568412f18d1bf7dbb3e86e9adc44681349bb4e5b6b1a4a44d29d014f98,37aed58f43a9ef58ef6ec18f32108c2d12347f103e531ef18bb575b471aed863,construction_site_safety:image_31_jpg,construction_site_safety:image_31_jpg,grp_90eea29a10258c96,47070705ffdf9a98,7292a1e24acccdcd,true,train,,4,2,2,1
eovrt.finetuning-split.v1,candidate:construction_site_safety:train:datasets/raw/construction_site_safety/train/images/image_31_jpg.rf.277bde95c24ce5f02dc9e6939aac16b8.jpg,construction_site_safety,https://universe.roboflow.com/roboflow-universe-projects/construction-site-safety,27,CC-BY-4.0,train,datasets/raw/construction_site_safety/train/images/image_31_jpg.rf.277bde95c24ce5f02dc9e6939aac16b8.jpg,datasets/processed/yolo/canonical_v2/construction_site_safety/labels/train/image_31_jpg.rf.277bde95c24ce5f02dc9e6939aac16b8.txt,9b7bf26f3a77b333cb4931a0ee4265820c81ad388adfbc5f3acc94f474d86a83,0da434f58f4c5feb662476a0c12adefabc618ca367d0def9631f093ea22f54b0,construction_site_safety:image_31_jpg,construction_site_safety:image_31_jpg,grp_90eea29a10258c96,1f0e001ef8f00000,a7070b477f3bb77d,true,train,,4,2,1,0
eovrt.finetuning-split.v1,candidate:construction_site_safety:train:datasets/raw/construction_site_safety/train/images/image_31_jpg.rf.64dfaa60dedeb1ff2854bef8a933118b.jpg,construction_site_safety,https://universe.roboflow.com/roboflow-universe-projects/construction-site-safety,27,CC-BY-4.0,train,datasets/raw/construction_site_safety/train/images/image_31_jpg.rf.64dfaa60dedeb1ff2854bef8a933118b.jpg,datasets/processed/yolo/canonical_v2/construction_site_safety/labels/train/image_31_jpg.rf.64dfaa60dedeb1ff2854bef8a933118b.txt,584ba47845003859523c2b495fefb3562f1485643aed6e9aa59c6879018b387d,6ba02fc25f4aca161e07477f6fb7228685e88a793d5f869a891b33ab702e5ccc,construction_site_safety:image_31_jpg,construction_site_safety:image_31_jpg,grp_90eea29a10258c96,040081f3ff7ffffc,27d6b8d939338bda,true,train,,1,0,1,0
eovrt.finetuning-split.v1,candidate:construction_site_safety:train:datasets/raw/construction_site_safety/train/images/image_31_jpg.rf.8fa3f5aa44be8e12ef2522ecb5356324.jpg,construction_site_safety,https://universe.roboflow.com/roboflow-universe-projects/construction-site-safety,27,CC-BY-4.0,train,datasets/raw/construction_site_safety/train/images/image_31_jpg.rf.8fa3f5aa44be8e12ef2522ecb5356324.jpg,datasets/processed/yolo/canonical_v2/construction_site_safety/labels/train/image_31_jpg.rf.8fa3f5aa44be8e12ef2522ecb5356324.txt,4ffadc6d844b3b4ad9e973239bc99a5118bb68ecd17925a235c845e931187248,bd2d3ce12e88dd04a9b23c2f2b9af302989a67ac58650f1e641294ee93bd4e2e,construction_site_safety:image_31_jpg,construction_site_safety:image_31_jpg,grp_90eea29a10258c96,001e1edfdb10060c,444383474ccad326,true,train,,2,1,1,0
eovrt.finetuning-split.v1,candidate:construction_site_safety:train:datasets/raw/construction_site_safety/train/images/image_31_jpg.rf.c0571d6847338f0222ddd3e7091eb06e.jpg,construction_site_safety,https://universe.roboflow.com/roboflow-universe-projects/construction-site-safety,27,CC-BY-4.0,train,datasets/raw/construction_site_safety/train/images/image_31_jpg.rf.c0571d6847338f0222ddd3e7091eb06e.jpg,datasets/processed/yolo/canonical_v2/construction_site_safety/labels/train/image_31_jpg.rf.c0571d6847338f0222ddd3e7091eb06e.txt,3683dfac7b19fdaaa9b173502338b81a610845c462168d595b60f6beb84f9b52,8d7b425d992e26cb44daa23a5c811680c77959460962eb96e14576ccf76b4a19,construction_site_safety:image_31_jpg,construction_site_safety:image_31_jpg,grp_90eea29a10258c96,070300cbfefcfc36,2930c0cd4f075f9b,true,train,,2,3,1,1
eovrt.finetuning-split.v1,candidate:construction_site_safety:train:datasets/raw/construction_site_safety/train/images/image_321_jpg.rf.0d72ae695dbcd9524177d253c7cb7f59.jpg,construction_site_safety,https://universe.roboflow.com/roboflow-universe-projects/construction-site-safety,27,CC-BY-4.0,train,datasets/raw/construction_site_safety/train/images/image_321_jpg.rf.0d72ae695dbcd9524177d253c7cb7f59.jpg,datasets/processed/yolo/canonical_v2/construction_site_safety/labels/train/image_321_jpg.rf.0d72ae695dbcd9524177d253c7cb7f59.txt,6b84479bc5e531faa8d5e74d3861e8318183b8ef1f031c4e81df750b2240a0ba,6f98f613396c93f2a04c11a0ea3dbeef02eeac74fd0fe411ea0b718ef1babc7a,construction_site_safety:image_321_jpg,construction_site_safety:image_321_jpg,grp_e9eaddac1edee5e2,030280e2f017e7ef,dcf9d9e91b9b7374,true,train,,1,0,0,1
eovrt.finetuning-split.v1,candidate:construction_site_safety:train:datasets/raw/construction_site_safety/train/images/image_321_jpg.rf.6bd7f6c66f99c367e67e67e8579571f7.jpg,construction_site_safety,https://universe.roboflow.com/roboflow-universe-projects/construction-site-safety,27,CC-BY-4.0,train,datasets/raw/construction_site_safety/train/images/image_321_jpg.rf.6bd7f6c66f99c367e67e67e8579571f7.jpg,datasets/processed/yolo/canonical_v2/construction_site_safety/labels/train/image_321_jpg.rf.6bd7f6c66f99c367e67e67e8579571f7.txt,af212638e94b55f673b46bb75b1a5a6b0687283ac91bd05b60e0fb6264caffbc,6bce7a23a8c5beeb1cecb7140a28a9f0278070bebc136cda420aa7c639c04ceb,construction_site_safety:image_321_jpg,construction_site_safety:image_321_jpg,grp_e9eaddac1edee5e2,9ffffe3038f0b040,a523731c0c7c9a6e,true,train,,3,1,0,1
eovrt.finetuning-split.v1,candidate:construction_site_safety:train:datasets/raw/construction_site_safety/train/images/image_321_jpg.rf.c60872d196d93dea7503ea4df3b014b0.jpg,construction_site_safety,https://universe.roboflow.com/roboflow-universe-projects/construction-site-safety,27,CC-BY-4.0,train,datasets/raw/construction_site_safety/train/images/image_321_jpg.rf.c60872d196d93dea7503ea4df3b014b0.jpg,datasets/processed/yolo/canonical_v2/construction_site_safety/labels/train/image_321_jpg.rf.c60872d196d93dea7503ea4df3b014b0.txt,480b96aed25aa3461f53e3aebfd4ac041b8ca8136cbff09511084c7a9940a8c7,e7e6b36c1b6b5c2388afee4a9070084f748d7a46f3d24cf1c677b4deb7aeed41,construction_site_safety:image_321_jpg,construction_site_safety:image_321_jpg,grp_e9eaddac1edee5e2,cf00103030f0f8e5,d21e8d0c3eaf7e72,true,train,,11,10,6,0
eovrt.finetuning-split.v1,candidate:construction_site_safety:train:datasets/raw/construction_site_safety/train/images/image_321_jpg.rf.ca89112d063e87e47b80f0ba196f3bff.jpg,construction_site_safety,https://universe.roboflow.com/roboflow-universe-projects/construction-site-safety,27,CC-BY-4.0,train,datasets/raw/construction_site_safety/train/images/image_321_jpg.rf.ca89112d063e87e47b80f0ba196f3bff.jpg,datasets/processed/yolo/canonical_v2/construction_site_safety/labels/train/image_321_jpg.rf.ca89112d063e87e47b80f0ba196f3bff.txt,0770558ab67e8f176f7074edbc6ca68a73ba1f565b59429e5e370c3ae16c161b,fa56548e6907ee4b60f19f12abd56a4aa0a4eae057a962facfcd4850a2f4c746,construction_site_safety:image_321_jpg,construction_site_safety:image_321_jpg,grp_e9eaddac1edee5e2,e1ede7c3e3e01f17,7666b1f160645bd9,true,train,,2,1,2,0
eovrt.finetuning-split.v1,candidate:construction_site_safety:train:datasets/raw/construction_site_safety/train/images/image_326_jpg.rf.1704b7db202a2f6864974bede9eea99d.jpg,construction_site_safety,https://universe.roboflow.com/roboflow-universe-projects/construction-site-safety,27,CC-BY-4.0,train,datasets/raw/construction_site_safety/train/images/image_326_jpg.rf.1704b7db202a2f6864974bede9eea99d.jpg,datasets/processed/yolo/canonical_v2/construction_site_safety/labels/train/image_326_jpg.rf.1704b7db202a2f6864974bede9eea99d.txt,73197b2d8a4dd1836dfdf2e5ebcf474796d861a2d9448a6e111a9a0a66470313,c4543780cec30f0bd183ccab0c602236fad3e3c826cef68f362fa41ddc0d3499,construction_site_safety:image_326_jpg,construction_site_safety:image_326_jpg,grp_fdc32283bda77b4c,e78307075f8d0901,74c080a967e6868c,true,train,,2,0,1,0
eovrt.finetuning-split.v1,candidate:construction_site_safety:train:datasets/raw/construction_site_safety/train/images/image_326_jpg.rf.8792faa83577ac92bbe7c4e0b2090652.jpg,construction_site_safety,https://universe.roboflow.com/roboflow-universe-projects/construction-site-safety,27,CC-BY-4.0,train,datasets/raw/construction_site_safety/train/images/image_326_jpg.rf.8792faa83577ac92bbe7c4e0b2090652.jpg,datasets/processed/yolo/canonical_v2/construction_site_safety/labels/train/image_326_jpg.rf.8792faa83577ac92bbe7c4e0b2090652.txt,fc26a1712d2e6fc4262c5a1b6f918e0263dfb9c9dce8c9d511a8644b06ec6f10,2f56cd53a537895081b2cf20bcf2c8c60ecb9eb0ccd919c47a831d09633051e4,construction_site_safety:image_326_jpg,construction_site_safety:image_326_jpg,grp_fdc32283bda77b4c,0f4f0f0f00ff9f19,226364a735d9cc0c,true,train,,2,4,2,0
